county_code,county_name,county_display,constituency_code,constituency_name,constituency_display,ward_code,ward_name,ward_display,registered_voters_2022
021,MURANG'A,Murang'a,110,GATANGA,Gatanga,0549,GATANGA,Gatanga,16842
021,MURANG'A,Murang'a,110,GATANGA,Gatanga,0550,KARIARA,Kariara,26459
022,KIAMBU,Kiambu,111,GATUNDU SOUTH,Gatundu South,0551,KIAMWANGI,Kiamwangi,13808
022,KIAMBU,Kiambu,111,GATUNDU SOUTH,Gatundu South,0552,KIGANJO,Kiganjo,19067
022,KIAMBU,Kiambu,111,GATUNDU SOUTH,Gatundu South,0553,NDARUGU,Ndarugu,14486
022,KIAMBU,Kiambu,111,GATUNDU SOUTH,Gatundu South,0554,NGENDA,Ngenda,32499
022,KIAMBU,Kiambu,112,GATUNDU NORTH,Gatundu North,0555,GITUAMBA,Gituamba,19246
022,KIAMBU,Kiambu,112,GATUNDU NORTH,Gatundu North,0556,GITHOBOKONI,Githobokoni,15208
022,KIAMBU,Kiambu,112,GATUNDU NORTH,Gatundu North,0557,CHANIA,Chania,18324
022,KIAMBU,Kiambu,112,GATUNDU NORTH,Gatundu North,0558,MANG'U,Mang'u,19032
022,KIAMBU,Kiambu,113,JUJA,Juja,0559,MURERA,Murera,18075
022,KIAMBU,Kiambu,113,JUJA,Juja,0560,THETA,Theta,31397
022,KIAMBU,Kiambu,113,JUJA,Juja,0561,JUJA,Juja,36666
022,KIAMBU,Kiambu,113,JUJA,Juja,0562,WITEITHIE,Witeithie,25933
022,KIAMBU,Kiambu,113,JUJA,Juja,0563,KALIMONI,Kalimoni,22567
022,KIAMBU,Kiambu,114,THIKA TOWN,Thika Town,0564,TOWNSHIP,Township,44623
022,KIAMBU,Kiambu,114,THIKA TOWN,Thika Town,0565,KAMENU,Kamenu,55315
022,KIAMBU,Kiambu,114,THIKA TOWN,Thika Town,0566,HOSPITAL,Hospital,33423
022,KIAMBU,Kiambu,114,THIKA TOWN,Thika Town,0567,GATUANYAGA,Gatuanyaga,12555
022,KIAMBU,Kiambu,114,THIKA TOWN,Thika Town,0568,NGOLIBA,Ngoliba,10102
022,KIAMBU,Kiambu,115,RUIRU,Ruiru,0569,GITOTHUA,Gitothua,16154
022,KIAMBU,Kiambu,115,RUIRU,Ruiru,0570,BIASHARA,Biashara,38706
022,KIAMBU,Kiambu,115,RUIRU,Ruiru,0571,GATONGORA,Gatongora,15760
022,KIAMBU,Kiambu,115,RUIRU,Ruiru,0572,KAHAWA SUKARI,Kahawa Sukari,11697
022,KIAMBU,Kiambu,115,RUIRU,Ruiru,0573,KAHAWA WENDANI,Kahawa Wendani,17183
022,KIAMBU,Kiambu,115,RUIRU,Ruiru,0574,KIUU,Kiuu,25920
022,KIAMBU,Kiambu,115,RUIRU,Ruiru,0575,MWIKI,Mwiki,32582
022,KIAMBU,Kiambu,115,RUIRU,Ruiru,0576,MWIHOKO,Mwihoko,14086
022,KIAMBU,Kiambu,116,GITHUNGURI,Githunguri,0577,GITHUNGURI,Githunguri,27596
022,KIAMBU,Kiambu,116,GITHUNGURI,Githunguri,0578,GITHIGA,Githiga,20616
022,KIAMBU,Kiambu,116,GITHUNGURI,Githunguri,0579,IKINU,Ikinu,17450
022,KIAMBU,Kiambu,116,GITHUNGURI,Githunguri,0580,NGEWA,Ngewa,18876
022,KIAMBU,Kiambu,116,GITHUNGURI,Githunguri,0581,KOMOTHAI,Komothai,20054
022,KIAMBU,Kiambu,117,KIAMBU,Kiambu,0582,TING'ANG'A,Ting'ang'a,14457
022,KIAMBU,Kiambu,117,KIAMBU,Kiambu,0583,NDUMBERI,Ndumberi,22095
022,KIAMBU,Kiambu,117,KIAMBU,Kiambu,0584,RIABAI,Riabai,15896
022,KIAMBU,Kiambu,117,KIAMBU,Kiambu,0585,TOWNSHIP,Township,34538
022,KIAMBU,Kiambu,118,KIAMBAA,Kiambaa,0586,CIANDA,Cianda,12842
022,KIAMBU,Kiambu,118,KIAMBAA,Kiambaa,0587,KARURI,Karuri,23677
022,KIAMBU,Kiambu,118,KIAMBAA,Kiambaa,0588,NDENDERU,Ndenderu,28523
022,KIAMBU,Kiambu,118,KIAMBAA,Kiambaa,0589,MUCHATHA,Muchatha,19412
022,KIAMBU,Kiambu,118,KIAMBAA,Kiambaa,0590,KIHARA,Kihara,19814
022,KIAMBU,Kiambu,119,KABETE,Kabete,0591,GITARU,Gitaru,18481
022,KIAMBU,Kiambu,119,KABETE,Kabete,0592,MUGUGA,Muguga,19681
022,KIAMBU,Kiambu,119,KABETE,Kabete,0593,NYADHUNA,Nyadhuna,21701
022,KIAMBU,Kiambu,119,KABETE,Kabete,0594,KABETE,Kabete,20571
022,KIAMBU,Kiambu,119,KABETE,Kabete,0595,UTHIRU,Uthiru,11341
022,KIAMBU,Kiambu,120,KIKUYU,Kikuyu,0596,KARAI,Karai,15710
022,KIAMBU,Kiambu,120,KIKUYU,Kikuyu,0597,NACHU,Nachu,14044
022,KIAMBU,Kiambu,120,KIKUYU,Kikuyu,0598,SIGONA,Sigona,19571
022,KIAMBU,Kiambu,120,KIKUYU,Kikuyu,0599,KIKUYU,Kikuyu,30130
022,KIAMBU,Kiambu,120,KIKUYU,Kikuyu,0600,KINOO,Kinoo,19303
022,KIAMBU,Kiambu,121,LIMURU,Limuru,0601,BIBIRIONI,Bibirioni,14044
022,KIAMBU,Kiambu,121,LIMURU,Limuru,0602,LIMURU CENTRAL,Limuru Central,26587
022,KIAMBU,Kiambu,121,LIMURU,Limuru,0603,NDEIYA,Ndeiya,17035
022,KIAMBU,Kiambu,121,LIMURU,Limuru,0604,LIMURU EAST,Limuru East,17375
022,KIAMBU,Kiambu,121,LIMURU,Limuru,0605,NGECHA TIGONI,Ngecha Tigoni,17978
022,KIAMBU,Kiambu,122,LARI,Lari,0606,KINALE,Kinale,16503
022,KIAMBU,Kiambu,122,LARI,Lari,0607,KIJABE,Kijabe,19124
022,KIAMBU,Kiambu,122,LARI,Lari,0608,NYANDUMA,Nyanduma,14572
022,KIAMBU,Kiambu,122,LARI,Lari,0609,KAMBURU,Kamburu,12018
022,KIAMBU,Kiambu,122,LARI,Lari,0610,LARI/KIRENGA,Lari/Kirenga,18979
023,TURKANA,Turkana,123,TURKANA NORTH,Turkana North,0611,KAERIS,Kaeris,6586
023,TURKANA,Turkana,123,TURKANA NORTH,Turkana North,0612,LAKE ZONE,Lake Zone,10896
023,TURKANA,Turkana,123,TURKANA NORTH,Turkana North,0613,LAPUR,Lapur,7188
023,TURKANA,Turkana,123,TURKANA NORTH,Turkana North,0614,KAALENG/KAIKOR,Kaaleng/Kaikor,8148
023,TURKANA,Turkana,123,TURKANA NORTH,Turkana North,0615,KIBISH,Kibish,3684
023,TURKANA,Turkana,123,TURKANA NORTH,Turkana North,0616,NAKALALE,Nakalale,6435
023,TURKANA,Turkana,124,TURKANA WEST,Turkana West,0617,KAKUMA,Kakuma,12153
023,TURKANA,Turkana,124,TURKANA WEST,Turkana West,0618,LOPUR,Lopur,5697
023,TURKANA,Turkana,124,TURKANA WEST,Turkana West,0619,LETEA,Letea,5348
023,TURKANA,Turkana,124,TURKANA WEST,Turkana West,0620,SONGOT,Songot,4733
023,TURKANA,Turkana,124,TURKANA WEST,Turkana West,0621,KALOBEYEI,Kalobeyei,5099
023,TURKANA,Turkana,124,TURKANA WEST,Turkana West,0622,LOKICHOGGIO,Lokichoggio,5490
023,TURKANA,Turkana,124,TURKANA WEST,Turkana West,0623,NANAAM,Nanaam,4153
023,TURKANA,Turkana,125,TURKANA CENTRAL,Turkana Central,0624,KERIO DELTA,Kerio Delta,10672
023,TURKANA,Turkana,125,TURKANA CENTRAL,Turkana Central,0625,KANG'ATOTHA,Kang'atotha,7625
023,TURKANA,Turkana,125,TURKANA CENTRAL,Turkana Central,0626,KALOKOL,Kalokol,9179
023,TURKANA,Turkana,125,TURKANA CENTRAL,Turkana Central,0627,LODWAR TOWNSHIP,Lodwar Township,17273
023,TURKANA,Turkana,125,TURKANA CENTRAL,Turkana Central,0628,KANAMKEMER,Kanamkemer,11222
023,TURKANA,Turkana,126,LOIMA,Loima,0629,KOTARUK/LOBEI,Kotaruk/Lobei,8174
023,TURKANA,Turkana,126,LOIMA,Loima,0630,TURKWEL,Turkwel,19528
023,TURKANA,Turkana,126,LOIMA,Loima,0631,LOIMA,Loima,3978
023,TURKANA,Turkana,126,LOIMA,Loima,0632,LOKIRIAMA/LORENGIPPI,Lokiriama/Lorengippi,4835
023,TURKANA,Turkana,127,TURKANA SOUTH,Turkana South,0633,KAPUTIR,Kaputir,4123
023,TURKANA,Turkana,127,TURKANA SOUTH,Turkana South,0634,KATILU,Katilu,13254
023,TURKANA,Turkana,127,TURKANA SOUTH,Turkana South,0635,LOBOKAT,Lobokat,4259
023,TURKANA,Turkana,127,TURKANA SOUTH,Turkana South,0636,KALAPATA,Kalapata,4329
023,TURKANA,Turkana,127,TURKANA SOUTH,Turkana South,0637,LOKICHAR,Lokichar,14467
023,TURKANA,Turkana,128,TURKANA EAST,Turkana East,0638,KAPEDO/NAPEITOM,Kapedo/Napeitom,3721
023,TURKANA,Turkana,128,TURKANA EAST,Turkana East,0639,KATILIA,Katilia,6357
023,TURKANA,Turkana,128,TURKANA EAST,Turkana East,0640,LOKORI/KOCHODIN,Lokori/Kochodin,9922
024,WEST POKOT,West Pokot,129,KAPENGURIA,Kapenguria,0641,RIWO,Riwo,13552
024,WEST POKOT,West Pokot,129,KAPENGURIA,Kapenguria,0642,KAPENGURIA,Kapenguria,12074
024,WEST POKOT,West Pokot,129,KAPENGURIA,Kapenguria,0643,MNAGEI,Mnagei,18201
024,WEST POKOT,West Pokot,129,KAPENGURIA,Kapenguria,0644,SIYOI,Siyoi,8279
024,WEST POKOT,West Pokot,129,KAPENGURIA,Kapenguria,0645,ENDUGH,Endugh,8360
024,WEST POKOT,West Pokot,129,KAPENGURIA,Kapenguria,0646,SOOK,Sook,6074
024,WEST POKOT,West Pokot,130,SIGOR,Sigor,0647,SEKERR,Sekerr,9432
024,WEST POKOT,West Pokot,130,SIGOR,Sigor,0648,MASOOL,Masool,8187
024,WEST POKOT,West Pokot,130,SIGOR,Sigor,0649,LOMUT,Lomut,12395
024,WEST POKOT,West Pokot,130,SIGOR,Sigor,0650,WEIWEI,Weiwei,13920
024,WEST POKOT,West Pokot,131,KACHELIBA,Kacheliba,0651,SUAM,Suam,8262
024,WEST POKOT,West Pokot,131,KACHELIBA,Kacheliba,0652,KODICH,Kodich,8354
024,WEST POKOT,West Pokot,131,KACHELIBA,Kacheliba,0653,KASEI,Kasei,7384
024,WEST POKOT,West Pokot,131,KACHELIBA,Kacheliba,0654,KAPCHOK,Kapchok,7416
024,WEST POKOT,West Pokot,131,KACHELIBA,Kacheliba,0655,KIWAWA,Kiwawa,8658
024,WEST POKOT,West Pokot,131,KACHELIBA,Kacheliba,0656,ALALE,Alale,11072
024,WEST POKOT,West Pokot,132,POKOT SOUTH,Pokot South,0657,CHEPARERIA,Chepareria,18494
024,WEST POKOT,West Pokot,132,POKOT SOUTH,Pokot South,0658,BATEI,Batei,13075
024,WEST POKOT,West Pokot,132,POKOT SOUTH,Pokot South,0659,LELAN,Lelan,15095
024,WEST POKOT,West Pokot,132,POKOT SOUTH,Pokot South,0660,TAPACH,Tapach,11742
025,SAMBURU,Samburu,133,SAMBURU WEST,Samburu West,0661,LODOKEJEK,Lodokejek,7458
025,SAMBURU,Samburu,133,SAMBURU WEST,Samburu West,0662,SUGUTA MARMAR,Suguta Marmar,7199
025,SAMBURU,Samburu,133,SAMBURU WEST,Samburu West,0663,MARALAL,Maralal,17580
025,SAMBURU,Samburu,133,SAMBURU WEST,Samburu West,0664,LOOSUK,Loosuk,5280
025,SAMBURU,Samburu,133,SAMBURU WEST,Samburu West,0665,PORO,Poro,5873
025,SAMBURU,Samburu,134,SAMBURU NORTH,Samburu North,0666,EL-BARTA,El-Barta,5678
025,SAMBURU,Samburu,134,SAMBURU NORTH,Samburu North,0667,NACHOLA,Nachola,3194
025,SAMBURU,Samburu,134,SAMBURU NORTH,Samburu North,0668,NDOTO,Ndoto,6088
025,SAMBURU,Samburu,134,SAMBURU NORTH,Samburu North,0669,NYIRO,Nyiro,5779
025,SAMBURU,Samburu,134,SAMBURU NORTH,Samburu North,0670,ANGATA NANYOKIE,Angata Nanyokie,4204
025,SAMBURU,Samburu,134,SAMBURU NORTH,Samburu North,0671,BAAWA,Baawa,4887
025,SAMBURU,Samburu,135,SAMBURU EAST,Samburu East,0672,WASO,Waso,6707
025,SAMBURU,Samburu,135,SAMBURU EAST,Samburu East,0673,WAMBA WEST,Wamba West,6816
025,SAMBURU,Samburu,135,SAMBURU EAST,Samburu East,0674,WAMBA EAST,Wamba East,8017
025,SAMBURU,Samburu,135,SAMBURU EAST,Samburu East,0675,WAMBA NORTH,Wamba North,5254
026,TRANS NZOIA,Trans Nzoia,136,KWANZA,Kwanza,0676,KAPOMBOI,Kapomboi,21873
026,TRANS NZOIA,Trans Nzoia,136,KWANZA,Kwanza,0677,KWANZA,Kwanza,21487
026,TRANS NZOIA,Trans Nzoia,136,KWANZA,Kwanza,0678,KEIYO,Keiyo,14969
026,TRANS NZOIA,Trans Nzoia,136,KWANZA,Kwanza,0679,BIDII,Bidii,17510
026,TRANS NZOIA,Trans Nzoia,137,ENDEBESS,Endebess,0680,CHEPCHOINA,Chepchoina,19068
026,TRANS NZOIA,Trans Nzoia,137,ENDEBESS,Endebess,0681,ENDEBESS,Endebess,15467
026,TRANS NZOIA,Trans Nzoia,137,ENDEBESS,Endebess,0682,MATUMBEI,Matumbei,16153
026,TRANS NZOIA,Trans Nzoia,138,SABOTI,Saboti,0683,KINYORO,Kinyoro,17994
026,TRANS NZOIA,Trans Nzoia,138,SABOTI,Saboti,0684,MATISI,Matisi,26038
026,TRANS NZOIA,Trans Nzoia,138,SABOTI,Saboti,0685,TUWANI,Tuwani,20232
026,TRANS NZOIA,Trans Nzoia,138,SABOTI,Saboti,0686,SABOTI,Saboti,14202
026,TRANS NZOIA,Trans Nzoia,138,SABOTI,Saboti,0687,MACHEWA,Machewa,8918
026,TRANS NZOIA,Trans Nzoia,139,KIMININI,Kiminini,0688,KIMININI,Kiminini,17302
026,TRANS NZOIA,Trans Nzoia,139,KIMININI,Kiminini,0689,WAITALUK,Waitaluk,18759
026,TRANS NZOIA,Trans Nzoia,139,KIMININI,Kiminini,0690,SIRENDE,Sirende,12311
026,TRANS NZOIA,Trans Nzoia,139,KIMININI,Kiminini,0691,HOSPITAL,Hospital,14565
026,TRANS NZOIA,Trans Nzoia,139,KIMININI,Kiminini,0692,SIKHENDU,Sikhendu,11573
026,TRANS NZOIA,Trans Nzoia,139,KIMININI,Kiminini,0693,NABISWA,Nabiswa,18730
026,TRANS NZOIA,Trans Nzoia,140,CHERANGANY,Cherangany,0694,SINYERERE,Sinyerere,11603
026,TRANS NZOIA,Trans Nzoia,140,CHERANGANY,Cherangany,0695,MAKUTANO,Makutano,9318
026,TRANS NZOIA,Trans Nzoia,140,CHERANGANY,Cherangany,0696,KAPLAMAI,Kaplamai,13319
026,TRANS NZOIA,Trans Nzoia,140,CHERANGANY,Cherangany,0697,MOTOSIET,Motosiet,15528
026,TRANS NZOIA,Trans Nzoia,140,CHERANGANY,Cherangany,0698,CHERANGANY/SUWERWA,Cherangany/Suwerwa,16734
026,TRANS NZOIA,Trans Nzoia,140,CHERANGANY,Cherangany,0699,CHEPSIRO/KIPTOROR,Chepsiro/Kiptoror,11725
026,TRANS NZOIA,Trans Nzoia,140,CHERANGANY,Cherangany,0700,SITATUNGA,Sitatunga,13603
027,UASIN GISHU,Uasin Gishu,141,SOY,Soy,0701,MOI'S BRIDGE,Moi's Bridge,12754
027,UASIN GISHU,Uasin Gishu,141,SOY,Soy,0702,KAPKURES,Kapkures,9020
027,UASIN GISHU,Uasin Gishu,141,SOY,Soy,0703,ZIWA,Ziwa,17523
027,UASIN GISHU,Uasin Gishu,141,SOY,Soy,0704,SEGERO/BARSOMBE,Segero/Barsombe,13972
027,UASIN GISHU,Uasin Gishu,141,SOY,Soy,0705,KIPSOMBA,Kipsomba,9928
027,UASIN GISHU,Uasin Gishu,141,SOY,Soy,0706,SOY,Soy,11500
027,UASIN GISHU,Uasin Gishu,141,SOY,Soy,0707,KUINET/KAPSUSWA,Kuinet/Kapsuswa,18005
027,UASIN GISHU,Uasin Gishu,142,TURBO,Turbo,0708,NGENYILEL,Ngenyilel,13131
027,UASIN GISHU,Uasin Gishu,142,TURBO,Turbo,0709,TAPSAGOI,Tapsagoi,16483
027,UASIN GISHU,Uasin Gishu,142,TURBO,Turbo,0710,KAMAGUT,Kamagut,16462
027,UASIN GISHU,Uasin Gishu,142,TURBO,Turbo,0711,KIPLOMBE,Kiplombe,26347
027,UASIN GISHU,Uasin Gishu,142,TURBO,Turbo,0712,KAPSAOS,Kapsaos,16119
027,UASIN GISHU,Uasin Gishu,142,TURBO,Turbo,0713,HURUMA,Huruma,31660
027,UASIN GISHU,Uasin Gishu,143,MOIBEN,Moiben,0714,TEMBELIO,Tembelio,15237
027,UASIN GISHU,Uasin Gishu,143,MOIBEN,Moiben,0715,SERGOIT,Sergoit,10267
027,UASIN GISHU,Uasin Gishu,143,MOIBEN,Moiben,0716,KARUNA/MEIBEKI,Karuna/Meibeki,12979
027,UASIN GISHU,Uasin Gishu,143,MOIBEN,Moiben,0717,MOIBEN,Moiben,14350
027,UASIN GISHU,Uasin Gishu,143,MOIBEN,Moiben,0718,KIMUMU,Kimumu,25044
027,UASIN GISHU,Uasin Gishu,144,AINABKOI,Ainabkoi,0719,KAPSOYA,Kapsoya,23578
027,UASIN GISHU,Uasin Gishu,144,AINABKOI,Ainabkoi,0720,KAPTAGAT,Kaptagat,19923
027,UASIN GISHU,Uasin Gishu,144,AINABKOI,Ainabkoi,0721,AINABKOI/OLARE,Ainabkoi/Olare,19105
027,UASIN GISHU,Uasin Gishu,145,KAPSERET,Kapseret,0722,SIMAT/KAPSERET,Simat/Kapseret,15275
027,UASIN GISHU,Uasin Gishu,145,KAPSERET,Kapseret,0723,KIPKENYO,Kipkenyo,15509
027,UASIN GISHU,Uasin Gishu,145,KAPSERET,Kapseret,0724,NGERIA,Ngeria,11103
027,UASIN GISHU,Uasin Gishu,145,KAPSERET,Kapseret,0725,MEGUN,Megun,8159
027,UASIN GISHU,Uasin Gishu,145,KAPSERET,Kapseret,0726,LANGAS,Langas,24763
027,UASIN GISHU,Uasin Gishu,146,KESSES,Kesses,0727,RACECOURSE,Racecourse,20872
027,UASIN GISHU,Uasin Gishu,146,KESSES,Kesses,0728,CHEPTIRET/KIPCHAMO,Cheptiret/Kipchamo,16723
027,UASIN GISHU,Uasin Gishu,146,KESSES,Kesses,0729,TULWET/CHUIYAT,Tulwet/Chuiyat,20134
027,UASIN GISHU,Uasin Gishu,146,KESSES,Kesses,0730,TARAKWA,Tarakwa,20213
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,147,MARAKWET EAST,Marakwet East,0731,KAPYEGO,Kapyego,8415
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,147,MARAKWET EAST,Marakwet East,0732,SAMBIRIR,Sambirir,13394
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,147,MARAKWET EAST,Marakwet East,0733,ENDO,Endo,14238
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,147,MARAKWET EAST,Marakwet East,0734,EMBOBUT / EMBULOT,Embobut / Embulot,7625
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,148,MARAKWET WEST,Marakwet West,0735,LELAN,Lelan,10081
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,148,MARAKWET WEST,Marakwet West,0736,SENGWER,Sengwer,9603
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,148,MARAKWET WEST,Marakwet West,0737,CHERANG'ANY/CHEBORORWA,Cherang'any/Chebororwa,9679
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,148,MARAKWET WEST,Marakwet West,0738,MOIBEN/KUSERWO,Moiben/Kuserwo,10775
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,148,MARAKWET WEST,Marakwet West,0739,KAPSOWAR,Kapsowar,13187
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,148,MARAKWET WEST,Marakwet West,0740,ARROR,Arror,5243
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,149,KEIYO NORTH,Keiyo North,0741,EMSOO,Emsoo,6461
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,149,KEIYO NORTH,Keiyo North,0742,KAMARINY,Kamariny,17416
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,149,KEIYO NORTH,Keiyo North,0743,KAPCHEMUTWA,Kapchemutwa,15672
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,149,KEIYO NORTH,Keiyo North,0744,TAMBACH,Tambach,9698
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,150,KEIYO SOUTH,Keiyo South,0745,KAPTARAKWA,Kaptarakwa,10426
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,150,KEIYO SOUTH,Keiyo South,0746,CHEPKORIO,Chepkorio,14294
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,150,KEIYO SOUTH,Keiyo South,0747,SOY NORTH,Soy North,9194
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,150,KEIYO SOUTH,Keiyo South,0748,SOY SOUTH,Soy South,10367
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,150,KEIYO SOUTH,Keiyo South,0749,KABIEMIT,Kabiemit,10136
028,ELGEYO/MARAKWET,Elgeyo/Marakwet,150,KEIYO SOUTH,Keiyo South,0750,METKEI,Metkei,7980
029,NANDI,Nandi,151,TINDERET,Tinderet,0751,SONGHOR/SOBA,Songhor/Soba,19275
029,NANDI,Nandi,151,TINDERET,Tinderet,0752,TINDIRET,Tindiret,14259
029,NANDI,Nandi,151,TINDERET,Tinderet,0753,CHEMELIL/CHEMASE,Chemelil/Chemase,8377
029,NANDI,Nandi,151,TINDERET,Tinderet,0754,KAPSIMOTWO,Kapsimotwo,9535
029,NANDI,Nandi,152,ALDAI,Aldai,0755,KABWARENG,Kabwareng,11616
029,NANDI,Nandi,152,ALDAI,Aldai,0756,TERIK,Terik,8867
029,NANDI,Nandi,152,ALDAI,Aldai,0757,KEMELOI-MARABA,Kemeloi-Maraba,16371
029,NANDI,Nandi,152,ALDAI,Aldai,0758,KOBUJOI,Kobujoi,14495
029,NANDI,Nandi,152,ALDAI,Aldai,0759,KAPTUMO-KABOI,Kaptumo-Kaboi,14355
029,NANDI,Nandi,152,ALDAI,Aldai,0760,KOYO-NDURIO,Koyo-Ndurio,12301
029,NANDI,Nandi,153,NANDI HILLS,Nandi Hills,0761,NANDI HILLS,Nandi Hills,18328
029,NANDI,Nandi,153,NANDI HILLS,Nandi Hills,0762,CHEPKUNYUK,Chepkunyuk,19848
029,NANDI,Nandi,153,NANDI HILLS,Nandi Hills,0763,OL'LESSOS,Ol'lessos,11254
029,NANDI,Nandi,153,NANDI HILLS,Nandi Hills,0764,KAPCHORUA,Kapchorua,8480
029,NANDI,Nandi,154,CHESUMEI,Chesumei,0765,CHEMUNDU/KAPNG'ETUNY,Chemundu/Kapng'etuny,14254
029,NANDI,Nandi,154,CHESUMEI,Chesumei,0766,KOSIRAI,Kosirai,15667
029,NANDI,Nandi,154,CHESUMEI,Chesumei,0767,LELMOKWO/NGECHEK,Lelmokwo/Ngechek,14831
029,NANDI,Nandi,154,CHESUMEI,Chesumei,0768,KAPTEL/KAMOIYWO,Kaptel/Kamoiywo,18935
029,NANDI,Nandi,154,CHESUMEI,Chesumei,0769,KIPTUYA,Kiptuya,10514
029,NANDI,Nandi,155,EMGWEN,Emgwen,0770,CHEPKUMIA,Chepkumia,9736
029,NANDI,Nandi,155,EMGWEN,Emgwen,0771,KAPKANGANI,Kapkangani,9571
029,NANDI,Nandi,155,EMGWEN,Emgwen,0772,KAPSABET,Kapsabet,19374
029,NANDI,Nandi,155,EMGWEN,Emgwen,0773,KILIBWONI,Kilibwoni,28259
029,NANDI,Nandi,156,MOSOP,Mosop,0774,CHEPTERWAI,Chepterwai,9837
029,NANDI,Nandi,156,MOSOP,Mosop,0775,KIPKAREN,Kipkaren,11748
029,NANDI,Nandi,156,MOSOP,Mosop,0776,KURGUNG/SURUNGAI,Kurgung/Surungai,10626
029,NANDI,Nandi,156,MOSOP,Mosop,0777,KABIYET,Kabiyet,12249
029,NANDI,Nandi,156,MOSOP,Mosop,0778,NDALAT,Ndalat,11127
029,NANDI,Nandi,156,MOSOP,Mosop,0779,KABISAGA,Kabisaga,11750
029,NANDI,Nandi,156,MOSOP,Mosop,0780,SANGALO/KEBULONIK,Sangalo/Kebulonik,10449
030,BARINGO,Baringo,157,TIATY,Tiaty,0781,TIRIOKO,Tirioko,5764
030,BARINGO,Baringo,157,TIATY,Tiaty,0782,KOLOWA,Kolowa,6769
030,BARINGO,Baringo,157,TIATY,Tiaty,0783,RIBKWO,Ribkwo,5583
030,BARINGO,Baringo,157,TIATY,Tiaty,0784,SILALE,Silale,3744
030,BARINGO,Baringo,157,TIATY,Tiaty,0785,LOIYAMOROCK,Loiyamorock,4137
030,BARINGO,Baringo,157,TIATY,Tiaty,0786,TANGULBEI/KOROSSI,Tangulbei/Korossi,6818
030,BARINGO,Baringo,157,TIATY,Tiaty,0787,CHURO/AMAYA,Churo/Amaya,6244
030,BARINGO,Baringo,158,BARINGO NORTH,Baringo North,0788,BARWESSA,Barwessa,12693
030,BARINGO,Baringo,158,BARINGO NORTH,Baringo North,0789,KABARTONJO,Kabartonjo,11270
030,BARINGO,Baringo,158,BARINGO NORTH,Baringo North,0790,SAIMO/KIPSARAMAN,Saimo/Kipsaraman,11657
030,BARINGO,Baringo,158,BARINGO NORTH,Baringo North,0791,SAIMO/SOI,Saimo/Soi,8284
030,BARINGO,Baringo,158,BARINGO NORTH,Baringo North,0792,BARTABWA,Bartabwa,6383
030,BARINGO,Baringo,159,BARINGO CENTRAL,Baringo Central,0793,KABARNET,Kabarnet,15204
030,BARINGO,Baringo,159,BARINGO CENTRAL,Baringo Central,0794,SACHO,Sacho,6205
030,BARINGO,Baringo,159,BARINGO CENTRAL,Baringo Central,0795,TENGES,Tenges,6020
030,BARINGO,Baringo,159,BARINGO CENTRAL,Baringo Central,0796,EWALEL/CHAPCHAP,Ewalel/Chapchap,9551
030,BARINGO,Baringo,159,BARINGO CENTRAL,Baringo Central,0797,KAPROPITA,Kapropita,8940
030,BARINGO,Baringo,160,BARINGO SOUTH,Baringo South,0798,MARIGAT,Marigat,15859
030,BARINGO,Baringo,160,BARINGO SOUTH,Baringo South,0799,ILCHAMUS,Ilchamus,8722
030,BARINGO,Baringo,160,BARINGO SOUTH,Baringo South,0800,MOCHONGOI,Mochongoi,12938
030,BARINGO,Baringo,160,BARINGO SOUTH,Baringo South,0801,MUKUTANI,Mukutani,5272
030,BARINGO,Baringo,161,MOGOTIO,Mogotio,0802,MOGOTIO,Mogotio,17642
030,BARINGO,Baringo,161,MOGOTIO,Mogotio,0803,EMINING,Emining,10844
030,BARINGO,Baringo,161,MOGOTIO,Mogotio,0804,KISANANA,Kisanana,10436
030,BARINGO,Baringo,162,ELDAMA RAVINE,Eldama Ravine,0805,LEMBUS,Lembus,12471
030,BARINGO,Baringo,162,ELDAMA RAVINE,Eldama Ravine,0806,LEMBUS KWEN,Lembus Kwen,10757
030,BARINGO,Baringo,162,ELDAMA RAVINE,Eldama Ravine,0807,RAVINE,Ravine,11047
030,BARINGO,Baringo,162,ELDAMA RAVINE,Eldama Ravine,0808,MUMBERES/MAJI MAZURI,Mumberes/Maji Mazuri,11165
